# Time series at grid cell: 100   1   1
  Time(day)                            pH           H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    CH3COOH(aq)            CaOH+                  CaCH3COO+              CaHCO3+                CaCO3(aq)              CaSO4(aq)              H2CO3(aq)              HCO3-                  FeOH+                  FeCH3COO+              FeHCO3+                FeCO3(aq)              Fe(CO3)2--             FeSO4(aq)              FeCl+                  Fe(HS)2(aq)            Fe(HS)3-               H2S(aq)                S--                    KSO4-                  MgOH+                  MgCH3COO+              MgHCO3+                MgCO3(aq)              MgSO4(aq)              NaCH3COO(aq)           NaHCO3(aq)             NaCO3-                 NaSO4-                 HSO4-                  OH-                   
  2.05461E+04                6.80074197224273E+00   1.31143498753214E-02   1.11145216866127E-02   5.40508076483637E-02   1.69000000000092E-02   9.61349355971471E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46842250710687E-05   2.43224128702245E-15   1.76407578409099E-14   3.01105956445729E-09   1.26747946435817E-20   1.99286575122428E-07   9.99999999999956E-02  -6.70922621968910E+00  -5.18787713523964E+00  -1.41123187670896E+00  -1.77216330469961E+00  -2.23536061407376E+00  -1.93777618697159E+00  -1.00534930386855E+00  -3.31943610243811E+00  -4.33084153310340E+00  -1.46139931407575E+01  -1.40640640062719E+01  -8.57203419583914E+00  -1.98970587923165E+01  -6.70052186337707E+00  -9.99999986113264E-01  -1.07687198190691E+01  -8.38629043756581E+00  -1.01122690972255E+01  -3.80643310966179E+00  -5.34849662689640E+00  -2.43929872226751E+00  -2.69288383216256E+00  -2.08215889343787E+00  -7.38177135659377E+00  -1.15677500162695E+01  -4.90191402869266E+00  -5.09397754596915E+00  -8.66939918797314E+00  -4.59477964125473E+00  -5.71065798724780E+00  -2.43186874403996E+01  -3.63275662615365E+01  -1.40451674427505E+01  -1.97951973575437E+01  -4.48481394904903E+00  -7.26068785004078E+00  -9.83524178884036E+00  -3.41940580144735E+00  -5.20146931861435E+00  -2.18227141392124E+00  -1.00505689573031E+01  -3.63473296980883E+00  -5.48118550808974E+00  -2.30198760335655E+00  -6.66422607256994E+00  -7.05163772283027E+00
  2.05530E+04                6.80072544623973E+00   1.31149897368450E-02   1.11150091653118E-02   5.40506334472791E-02   1.69000000000092E-02   9.61349703706929E-03   1.85000000000110E-02   1.04000000000062E-01   5.12000000000274E-04   9.46839572701559E-05   2.43251863399144E-15   1.76406987607712E-14   3.01102628401632E-09   1.27618835965792E-20   1.99286578532806E-07   9.99999999999963E-02  -6.70920969747773E+00  -5.18787763967837E+00  -1.41123334942605E+00  -1.77216330436453E+00  -2.23536020039849E+00  -1.93777603050150E+00  -1.00534927179329E+00  -3.31943601210213E+00  -4.33084448423898E+00  -1.46139436212504E+01  -1.40640739142549E+01  -8.57203910964624E+00  -1.98940849447088E+01  -6.70052185594502E+00  -9.99999986113261E-01  -1.07687081888265E+01  -8.38630652269046E+00  -1.01122735595396E+01  -3.80641659561923E+00  -5.34849661946303E+00  -2.43929967772393E+00  -2.69285122556329E+00  -2.08214283167364E+00  -7.38179080652927E+00  -1.15677578433945E+01  -4.90190087946096E+00  -5.09398090334663E+00  -8.66940305526736E+00  -4.59478396152201E+00  -5.71066089551474E+00  -2.43187101338673E+01  -3.63275988688626E+01  -1.40451608037800E+01  -1.97952238249168E+01  -4.48481527107294E+00  -7.26070419529807E+00  -9.83524651157204E+00  -3.41938954782236E+00  -5.20146957159854E+00  -2.18227262979523E+00  -1.00505738095883E+01  -3.63471684573734E+00  -5.48118592941508E+00  -2.30198898757169E+00  -6.66421097548385E+00  -7.05165426235172E+00
  2.05531E+04                6.80072528843405E+00   1.31149957983801E-02   1.11150137697857E-02   5.40506318169837E-02   1.69000000000092E-02   9.61349706712356E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46839546369426E-05   2.43252122920001E-15   1.76406981381643E-14   3.01102596153107E-09   1.27626562420120E-20   1.99286579120229E-07   9.99999999999963E-02  -6.70920954032514E+00  -5.18787765370956E+00  -1.41123336620182E+00  -1.77216330436152E+00  -2.23536020200144E+00  -1.93777603391087E+00  -1.00534927180224E+00  -3.31943601169409E+00  -4.33084451776150E+00  -1.46139431579101E+01  -1.40640740120468E+01  -8.57203915744524E+00  -1.98940586521032E+01  -6.70052185466488E+00  -9.99999986113261E-01  -1.07687080757114E+01  -8.38630667741348E+00  -1.01122736024277E+01  -3.80641643987425E+00  -5.34849661818323E+00  -2.43929967826057E+00  -2.69285091381514E+00  -2.08214268097490E+00  -7.38179099317186E+00  -1.15677579182021E+01  -4.90190075563555E+00  -5.09398093398640E+00  -8.66940310088187E+00  -4.59478399397821E+00  -5.71066092170803E+00  -2.43187103502906E+01  -3.63275991840898E+01  -1.40451607401576E+01  -1.97952240862652E+01  -4.48481527704443E+00  -7.26070435233176E+00  -9.83524655681981E+00  -3.41938939443711E+00  -5.20146957267848E+00  -2.18227263269160E+00  -1.00505738523242E+01  -3.63471668984024E+00  -5.48118593466415E+00  -2.30198899463719E+00  -6.66421082690958E+00  -7.05165442248588E+00
  2.05600E+04                6.80070943835718E+00   1.31156070524507E-02   1.11154792460677E-02   5.40504700269301E-02   1.69000000000092E-02   9.61350254046010E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46836744116938E-05   2.43278729376045E-15   1.76406230513489E-14   3.01099246988662E-09   1.28331292386042E-20   1.99286582065404E-07   9.99999999999969E-02  -6.70919369352270E+00  -5.18787821536438E+00  -1.41123473840380E+00  -1.77216330402855E+00  -2.23535971872912E+00  -1.93777589297769E+00  -1.00534924252287E+00  -3.31943592726081E+00  -4.33084744484332E+00  -1.46138956582013E+01  -1.40640839674756E+01  -8.57204409842002E+00  -1.98916671558313E+01  -6.70052184824662E+00  -9.99999986113258E-01  -1.07686971510243E+01  -8.38632202072564E+00  -1.01122780274710E+01  -3.80640060012620E+00  -5.34849661176369E+00  -2.43930047773466E+00  -2.69281972433666E+00  -2.08212735783648E+00  -7.38180974683816E+00  -1.15677657535996E+01  -4.90188832624164E+00  -5.09398433792100E+00  -8.66940707120206E+00  -4.59478820380645E+00  -5.71066381172521E+00  -2.43187331246404E+01  -3.63276319189423E+01  -1.40451548274168E+01  -1.97952499206037E+01  -4.48481651268910E+00  -7.26072004051120E+00  -9.83525132697651E+00  -3.41937389980240E+00  -5.20146991137228E+00  -2.18227377727903E+00  -1.00505787385897E+01  -3.63470131131433E+00  -5.48118642296347E+00  -2.30199028883014E+00  -6.66419631120919E+00  -7.05167028423717E+00
  2.05601E+04                6.80070928717991E+00   1.31156128412133E-02   1.11154836426783E-02   5.40504685143570E-02   1.69000000000092E-02   9.61350258994701E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46836716475708E-05   2.43278978586265E-15   1.76406222774598E-14   3.01099214531792E-09   1.28337383828796E-20   1.99286582569591E-07   9.99999999999969E-02  -6.70919354290598E+00  -5.18787822861999E+00  -1.41123475380093E+00  -1.77216330402551E+00  -2.23535971889236E+00  -1.93777589584772E+00  -1.00534924251500E+00  -3.31943592684673E+00  -4.33084747747229E+00  -1.46138952133183E+01  -1.40640840653459E+01  -8.57204414645776E+00  -1.98916465419747E+01  -6.70052184714787E+00  -9.99999986113258E-01  -1.07686970452168E+01  -8.38632216804449E+00  -1.01122780700811E+01  -3.80640045071763E+00  -5.34849661066523E+00  -2.43930047798109E+00  -2.69281942651050E+00  -2.08212721397170E+00  -7.38180992662272E+00  -1.15677658286753E+01  -4.90188820929879E+00  -5.09398436928826E+00  -8.66940711663479E+00  -4.59478823651860E+00  -5.71066383806302E+00  -2.43187333421239E+01  -3.63276322351647E+01  -1.40451547710125E+01  -1.97952501745872E+01  -4.48481651874901E+00  -7.26072019096963E+00  -9.83525137276828E+00  -3.41937375357553E+00  -5.20146991345552E+00  -2.18227378070717E+00  -1.00505787822662E+01  -3.63470116297222E+00  -5.48118642866579E+00  -2.30199029587735E+00  -6.66419616895369E+00  -7.05167043741299E+00
  2.05670E+04                6.80069410238305E+00   1.31161964305927E-02   1.11159278790404E-02   5.40503185713248E-02   1.69000000000092E-02   9.61350964831187E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46833762798121E-05   2.43304474012506E-15   1.76405313089064E-14   3.01095843253379E-09   1.28869503236628E-20   1.99286585081548E-07   9.99999999999975E-02  -6.70917836090191E+00  -5.18787883029570E+00  -1.41123602907614E+00  -1.77216330369273E+00  -2.23535918406943E+00  -1.93777577010288E+00  -1.00534921594867E+00  -3.31943584812279E+00  -4.33085039758535E+00  -1.46138497020181E+01  -1.40640940706704E+01  -8.57204911566973E+00  -1.98898495693820E+01  -6.70052184167370E+00  -9.99999986113255E-01  -1.07686868163394E+01  -8.38633679798162E+00  -1.01122824766150E+01  -3.80638527473014E+00  -5.34849660518983E+00  -2.43930114213617E+00  -2.69278961511170E+00  -2.08211260124074E+00  -7.38182801149585E+00  -1.15677736901452E+01  -4.90187648824730E+00  -5.09398781874886E+00  -8.66941117180598E+00  -4.59479235560968E+00  -5.71066672651463E+00  -2.43187562186501E+01  -3.63276651213430E+01  -1.40451495761088E+01  -1.97952753893003E+01  -4.48481767084338E+00  -7.26073523214111E+00  -9.83525619074639E+00  -3.41935898903226E+00  -5.20147031942433E+00  -2.18227485630646E+00  -1.00505837032225E+01  -3.63468650140715E+00  -5.48118696618236E+00  -2.30199150302441E+00  -6.66418222717044E+00  -7.05168563216704E+00
  2.05671E+04                6.80069395770789E+00   1.31162019564725E-02   1.11159320756223E-02   5.40503171705877E-02   1.69000000000092E-02   9.61350971284810E-03   1.85000000000110E-02   1.04000000000062E-01   5.12000000000273E-04   9.46833733569539E-05   2.43304713051787E-15   1.76405303849680E-14   3.01095810578319E-09   1.28873902858219E-20   1.99286585509700E-07   9.99999999999975E-02  -6.70917821670276E+00  -5.18787884270875E+00  -1.41123604316896E+00  -1.77216330368966E+00  -2.23535918305157E+00  -1.93777577248979E+00  -1.00534921592691E+00  -3.31943584770606E+00  -4.33085042955984E+00  -1.46138492753372E+01  -1.40640941686756E+01  -8.57204916395919E+00  -1.98898347428228E+01  -6.70052184074065E+00  -9.99999986113255E-01  -1.07686867176880E+01  -8.38633693822373E+00  -1.01122825191388E+01  -3.80638513155695E+00  -5.34849660425702E+00  -2.43930114220664E+00  -2.69278933076334E+00  -2.08211246393178E+00  -7.38182818473032E+00  -1.15677737656614E+01  -4.90187637806645E+00  -5.09398785080840E+00  -8.66941121696630E+00  -4.59479238867249E+00  -5.71066675314622E+00  -2.43187564373907E+01  -3.63276654388265E+01  -1.40451495268086E+01  -1.97952756361722E+01  -4.48481767694201E+00  -7.26073537615553E+00  -9.83525623707827E+00  -3.41935884966714E+00  -5.20147032229959E+00  -2.18227486018499E+00  -1.00505837477934E+01  -3.63468636028099E+00  -5.48118697216613E+00  -2.30199151001145E+00  -6.66418209108927E+00  -7.05168577853936E+00
  2.05740E+04                6.80067942485464E+00   1.31167590050901E-02   1.11163559788100E-02   5.40501784092668E-02   1.69000000000092E-02   9.61351788595132E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46830597663254E-05   2.43329119132874E-15   1.76404237113985E-14   3.01092416138348E-09   1.29228310205195E-20   1.99286587627844E-07   9.99999999999983E-02  -6.70916368620446E+00  -5.18787946482043E+00  -1.41123722580695E+00  -1.77216330335486E+00  -2.23535861731169E+00  -1.93777566152220E+00  -1.00534919197480E+00  -3.31943577446166E+00  -4.33085336224135E+00  -1.46138057131123E+01  -1.40641042264709E+01  -8.57205416251391E+00  -1.98886420583019E+01  -6.70052183612469E+00  -9.99999986113252E-01  -1.07686771721809E+01  -8.38635088844157E+00  -1.01122869284655E+01  -3.80637060613183E+00  -5.34849659963988E+00  -2.43930169476903E+00  -2.69276085050442E+00  -2.08209852822247E+00  -7.38184563336954E+00  -1.15677816734095E+01  -4.90186535106273E+00  -5.09399134461264E+00  -8.66941533628454E+00  -4.59479643965627E+00  -5.71066965907581E+00  -2.43187794399297E+01  -3.63276985028099E+01  -1.40451450387386E+01  -1.97953002475571E+01  -4.48481874884842E+00  -7.26074978296387E+00  -9.83526110317243E+00  -3.41934478100948E+00  -5.20147077444991E+00  -2.18227586951485E+00  -1.00505887041070E+01  -3.63467238184282E+00  -5.48118753862649E+00  -2.30199263365135E+00  -6.66416871367022E+00  -7.05170031978876E+00
  2.05741E+04                6.80067928653199E+00   1.31167642796675E-02   1.11163599845672E-02   5.40501771135324E-02   1.69000000000092E-02   9.61351796062369E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46830566534570E-05   2.43329348189661E-15   1.76404226389980E-14   3.01092383234788E-09   1.29230974537833E-20   1.99286587986185E-07   9.99999999999983E-02  -6.70916354828021E+00  -5.18787947628498E+00  -1.41123723867076E+00  -1.77216330335174E+00  -2.23535861538430E+00  -1.93777566347248E+00  -1.00534919194133E+00  -3.31943577404452E+00  -4.33085339381396E+00  -1.46138053042913E+01  -1.40641043246679E+01  -8.57205421106797E+00  -1.98886331044565E+01  -6.70052183534378E+00  -9.99999986113252E-01  -1.07686770805161E+01  -8.38635102197851E+00  -1.01122869711185E+01  -3.80637046906624E+00  -5.34849659885916E+00  -2.43930169482138E+00  -2.69276057912098E+00  -2.08209839714042E+00  -7.38184580040648E+00  -1.15677817495625E+01  -4.90186524749713E+00  -5.09399137733192E+00  -8.66941538104398E+00  -4.59479647320862E+00  -5.71066968617614E+00  -2.43187796601593E+01  -3.63276988218537E+01  -1.40451449964115E+01  -1.97953004875848E+01  -4.48481875495314E+00  -7.26074992068609E+00  -9.83526115004067E+00  -3.41934464815910E+00  -5.20147077788441E+00  -2.18227587378241E+00  -1.00505887495335E+01  -3.63467224755072E+00  -5.48118754469482E+00  -2.30199264055274E+00  -6.66416858360914E+00  -7.05170045953184E+00
  2.05810E+04                6.80066538980427E+00   1.31172960781477E-02   1.11167645940865E-02   5.40500487751512E-02   1.69000000000093E-02   9.61352672404548E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46827214238523E-05   2.43352690776223E-15   1.76403004852693E-14   3.01088964544121E-09   1.29403984770909E-20   1.99286589753009E-07   9.99999999999990E-02  -6.70914965351684E+00  -5.18788009700783E+00  -1.41123833358974E+00  -1.77216330301249E+00  -2.23535804168320E+00  -1.93777556677955E+00  -1.00534917048766E+00  -3.31943570601314E+00  -4.33085636083117E+00  -1.46137636444165E+01  -1.40641144376037E+01  -8.57205924009181E+00  -1.98880520739368E+01  -6.70052183149343E+00  -9.99999986113249E-01  -1.07686682034627E+01  -8.38636433091190E+00  -1.01122914068489E+01  -3.80635657853446E+00  -5.34849659500766E+00  -2.43930216237434E+00  -2.69273337580544E+00  -2.08208510030899E+00  -7.38186265005819E+00  -1.15677897260112E+01  -4.90185489768367E+00  -5.09399491419874E+00  -8.66941954147164E+00  -4.59480048147989E+00  -5.71067263081855E+00  -2.43188028149004E+01  -3.63277320925745E+01  -1.40451412017657E+01  -1.97953245145454E+01  -4.48481975057124E+00  -7.26076370814430E+00  -9.83526606444345E+00  -3.41933123629974E+00  -5.20147125270533E+00  -2.18227682000779E+00  -1.00505937418482E+01  -3.63465891360321E+00  -5.48118811752247E+00  -2.30199368478485E+00  -6.66415575910866E+00  -7.05171436326312E+00
  2.05811E+04                6.80066525765581E+00   1.31173011145769E-02   1.11167684194117E-02   5.40500475767067E-02   1.69000000000093E-02   9.61352680337696E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46827180866863E-05   2.43352910060056E-15   1.76402992664778E-14   3.01088931401413E-09   1.29404884458807E-20   1.99286590050612E-07   9.99999999999990E-02  -6.70914952169926E+00  -5.18788010744234E+00  -1.41123834532085E+00  -1.77216330300929E+00  -2.23535803916931E+00  -1.93777556836346E+00  -1.00534917044606E+00  -3.31943570559969E+00  -4.33085639230085E+00  -1.46137632530762E+01  -1.40641145360608E+01  -8.57205928892450E+00  -1.98880490544925E+01  -6.70052183084489E+00  -9.99999986113249E-01  -1.07686681185721E+01  -8.38636445817263E+00  -1.01122914498676E+01  -3.80635644742999E+00  -5.34849659435928E+00  -2.43930216255233E+00  -2.69273311679170E+00  -2.08208497508705E+00  -7.38186281130249E+00  -1.15677898030134E+01  -4.90185480056276E+00  -5.09399494753392E+00  -8.66941958571936E+00  -4.59480051564146E+00  -5.71067265857339E+00  -2.43188030368588E+01  -3.63277324135029E+01  -1.40451411662462E+01  -1.97953247480645E+01  -4.48481975662192E+00  -7.26076383975828E+00  -9.83526611184026E+00  -3.41933110957340E+00  -5.20147125643507E+00  -2.18227682456391E+00  -1.00505937880696E+01  -3.63465878570153E+00  -5.48118812346161E+00  -2.30199369155037E+00  -6.66415563486916E+00  -7.05171449659124E+00
  2.05880E+04                6.80065197883219E+00   1.31178091092565E-02   1.11171548984655E-02   5.40499288159923E-02   1.69000000000093E-02   9.61353558446711E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46823575158526E-05   2.43375219017038E-15   1.76401619053532E-14   3.01085487342369E-09   1.29394311655702E-20   1.99286591513874E-07   9.99999999999996E-02  -6.70913624450248E+00  -5.18788070300601E+00  -1.41123935804006E+00  -1.77216330266291E+00  -2.23535748254832E+00  -1.93777548537692E+00  -1.00534915136046E+00  -3.31943564248236E+00  -4.33085941738697E+00  -1.46137234417064E+01  -1.40641247068741E+01  -8.57206434955268E+00  -1.98880845392239E+01  -6.70052182765608E+00  -9.99999986113246E-01  -1.07686598926335E+01  -8.38637716870343E+00  -1.01122959376486E+01  -3.80634317373760E+00  -5.34849659116934E+00  -2.43930257420590E+00  -2.69270712937969E+00  -2.08207227457879E+00  -7.38187910354040E+00  -1.15677978725016E+01  -4.90184510857748E+00  -5.09399852605110E+00  -8.66942376215061E+00  -4.59480450900214E+00  -5.71067566506356E+00  -2.43188263719779E+01  -3.63277659219561E+01  -1.40451380492467E+01  -1.97953482120265E+01  -4.48482068032675E+00  -7.26077702517960E+00  -9.83527107463403E+00  -3.41931831089376E+00  -5.20147172825789E+00  -2.18227771123024E+00  -1.00505988169778E+01  -3.63464605313623E+00  -5.48118867804111E+00  -2.30199466097337E+00  -6.66414334997171E+00  -7.05172778121513E+00
  2.05881E+04                6.80065185265694E+00   1.31178139221316E-02   1.11171585548916E-02   5.40499277063287E-02   1.69000000000093E-02   9.61353566254108E-03   1.85000000000111E-02   1.04000000000062E-01   5.12000000000274E-04   9.46823539175263E-05   2.43375428774339E-15   1.76401605427254E-14   3.01085453949649E-09   1.29393432031021E-20   1.99286591759962E-07   9.99999999999996E-02  -6.70913611860084E+00  -5.18788071231299E+00  -1.41123936874090E+00  -1.77216330265962E+00  -2.23535747979093E+00  -1.93777548666497E+00  -1.00534915131423E+00  -3.31943564207650E+00  -4.33085944907142E+00  -1.46137230674020E+01  -1.40641248056602E+01  -8.57206439867810E+00  -1.98880874915750E+01  -6.70052182711979E+00  -9.99999986113246E-01  -1.07686598142815E+01  -8.38637729015835E+00  -1.01122959812877E+01  -3.80634304842563E+00  -5.34849659063319E+00  -2.43930257467477E+00  -2.69270688207651E+00  -2.08207215480975E+00  -7.38187925943716E+00  -1.15677979505826E+01  -4.90184501770735E+00  -5.09399855995679E+00  -8.66942380575857E+00  -4.59480454391285E+00  -5.71067569367555E+00  -2.43188265959212E+01  -3.63277662451094E+01  -1.40451380203458E+01  -1.97953484393971E+01  -4.48482068626644E+00  -7.26077715089120E+00  -9.83527112255043E+00  -3.41931818985904E+00  -5.20147173199899E+00  -2.18227771597635E+00  -1.00505988639321E+01  -3.63464593113947E+00  -5.48118868361903E+00  -2.30199466755632E+00  -6.66414323133674E+00  -7.05172790836585E+00
